	Cardio	CparvumIowaII	CveliaCCMP	Neph10	Pfalciparum3D7	Tgondii	Total
OG0006096	0	0	1	0	0	1	2
OG0006097	0	0	1	0	0	1	2
OG0006098	0	0	1	0	0	1	2
OG0006099	0	0	1	0	0	1	2
OG0006100	0	0	1	0	0	1	2
OG0006101	0	0	1	0	0	1	2
OG0006102	0	0	1	0	0	1	2
OG0006103	0	0	1	0	0	1	2
OG0006104	0	0	1	0	0	1	2
OG0006105	0	0	2	0	0	0	2
OG0006106	0	0	1	0	0	1	2
OG0006107	0	0	1	0	1	0	2
OG0006108	0	0	1	0	0	1	2
OG0006109	0	0	1	0	1	0	2
OG0006110	0	0	1	0	0	1	2
OG0006111	0	0	2	0	0	0	2
OG0006112	0	0	1	0	0	1	2
OG0006113	0	0	1	0	0	1	2
OG0006114	0	0	1	0	1	0	2
OG0006115	0	0	1	0	0	1	2
OG0006116	0	0	1	0	1	0	2
OG0006117	0	0	2	0	0	0	2
OG0006118	0	0	1	0	0	1	2
OG0006119	0	0	1	0	0	1	2
OG0006120	0	0	1	0	0	1	2
OG0006121	0	0	1	0	0	1	2
OG0006122	0	0	1	0	0	1	2
OG0006123	0	0	2	0	0	0	2
OG0006124	0	0	1	0	1	0	2
OG0006125	0	0	1	0	1	0	2
OG0006126	0	0	1	0	1	0	2
OG0006127	0	0	1	0	1	0	2
OG0006128	0	0	1	0	0	1	2
OG0006129	0	0	1	0	0	1	2
OG0006130	0	0	1	0	0	1	2
OG0006131	0	0	1	0	0	1	2
OG0006132	0	0	1	0	0	1	2
OG0006133	0	0	1	1	0	0	2
OG0006134	0	0	1	0	0	1	2
OG0006135	0	0	1	0	0	1	2
OG0006136	0	0	1	0	0	1	2
OG0006137	0	0	1	0	1	0	2
OG0006138	0	0	1	0	0	1	2
OG0006139	0	0	1	0	0	1	2
OG0006140	0	0	1	0	0	1	2
OG0006141	0	0	1	0	0	1	2
OG0006142	0	0	1	0	0	1	2
OG0006143	0	0	1	0	0	1	2
OG0006144	0	0	1	0	0	1	2
OG0006145	0	0	1	0	0	1	2
OG0006146	0	0	1	0	0	1	2
OG0006147	0	0	1	0	0	1	2
OG0006148	0	0	1	0	0	1	2
OG0006149	0	0	1	0	0	1	2
OG0006150	0	0	1	0	0	1	2
OG0006151	0	0	1	0	0	1	2
OG0006152	0	0	1	0	1	0	2
OG0006153	0	0	2	0	0	0	2
OG0006154	0	0	1	0	0	1	2
OG0006155	0	0	1	0	0	1	2
OG0006156	0	0	1	0	0	1	2
OG0006157	0	0	1	0	0	1	2
OG0006158	0	0	1	0	0	1	2
OG0006159	0	0	1	0	1	0	2
OG0006160	0	0	1	0	1	0	2
OG0006161	0	0	1	0	1	0	2
OG0006162	0	0	1	0	0	1	2
OG0006163	0	0	1	0	0	1	2
OG0006164	0	0	1	0	1	0	2
OG0006165	0	0	1	0	0	1	2
OG0006166	0	0	1	0	0	1	2
OG0006167	0	0	1	0	0	1	2
OG0006168	0	0	1	0	0	1	2
OG0006169	0	0	1	0	0	1	2
OG0006170	0	0	1	0	0	1	2
OG0006171	0	0	1	0	0	1	2
OG0006172	0	0	1	0	0	1	2
OG0006173	0	0	1	0	0	1	2
OG0006174	0	0	1	0	0	1	2
OG0006175	0	0	1	0	0	1	2
OG0006176	0	0	1	0	0	1	2
OG0006177	0	0	1	0	0	1	2
OG0006178	0	0	1	0	0	1	2
OG0006179	0	0	1	0	0	1	2
OG0006180	0	0	1	0	0	1	2
OG0006181	0	0	1	0	0	1	2
OG0006182	0	0	1	0	1	0	2
OG0006183	0	0	1	0	0	1	2
OG0006184	0	0	1	0	0	1	2
OG0006185	0	0	1	0	0	1	2
OG0006186	0	0	1	0	1	0	2
OG0006187	0	0	1	0	0	1	2
OG0006188	0	0	1	0	0	1	2
OG0006189	0	0	1	0	0	1	2
OG0006190	0	0	1	0	0	1	2
OG0006191	0	0	1	0	0	1	2
OG0006192	0	0	1	0	0	1	2
OG0006193	0	0	1	0	0	1	2
OG0006194	0	0	1	0	0	1	2
OG0006195	0	0	1	0	0	1	2
OG0006196	0	0	1	0	0	1	2
OG0006197	0	0	1	0	0	1	2
OG0006198	0	0	1	0	0	1	2
OG0006199	0	0	1	0	0	1	2
OG0006200	0	0	1	0	0	1	2
OG0006201	0	0	1	0	0	1	2
OG0006202	0	0	1	0	0	1	2
OG0006203	0	0	1	0	0	1	2
OG0006204	0	0	2	0	0	0	2
OG0006205	0	0	1	0	0	1	2
OG0006206	0	0	1	0	0	1	2
OG0006207	0	0	1	0	0	1	2
OG0006208	0	0	1	0	0	1	2
OG0006209	0	0	1	0	0	1	2
OG0006210	0	0	1	0	1	0	2
OG0006211	0	0	1	0	0	1	2
OG0006212	0	0	1	0	0	1	2
OG0006213	0	0	1	0	1	0	2
OG0006214	0	0	1	0	0	1	2
OG0006215	0	0	1	0	0	1	2
OG0006216	0	0	1	0	0	1	2
OG0006217	0	0	1	0	0	1	2
OG0006218	0	0	1	0	0	1	2
OG0006219	0	0	1	0	0	1	2
OG0006220	0	0	1	0	1	0	2
OG0006221	0	0	1	0	1	0	2
OG0006222	0	0	1	0	1	0	2
OG0006223	0	0	1	0	0	1	2
OG0006224	0	0	1	0	0	1	2
OG0006225	0	0	1	0	0	1	2
OG0006226	0	0	1	0	0	1	2
OG0006227	0	0	1	0	0	1	2
OG0006228	0	0	1	0	0	1	2
OG0006229	0	0	1	0	0	1	2
OG0006230	0	0	1	0	0	1	2
OG0006231	0	0	1	0	0	1	2
OG0006232	0	0	1	0	0	1	2
OG0006233	0	0	1	0	1	0	2
OG0006234	0	0	2	0	0	0	2
OG0006235	0	0	1	0	0	1	2
OG0006236	0	0	1	0	0	1	2
OG0006237	0	0	1	0	0	1	2
OG0006238	0	0	1	0	0	1	2
OG0006239	0	0	1	0	1	0	2
OG0006240	0	0	1	0	0	1	2
OG0006241	0	0	1	0	0	1	2
OG0006242	0	0	1	0	0	1	2
OG0006243	0	0	1	0	0	1	2
OG0006244	0	0	1	0	0	1	2
OG0006245	0	0	1	0	0	1	2
OG0006246	0	0	1	0	0	1	2
OG0006247	0	0	1	0	0	1	2
OG0006248	0	0	2	0	0	0	2
OG0006249	0	0	1	0	0	1	2
OG0006250	0	0	1	0	1	0	2
OG0006251	0	0	1	0	0	1	2
OG0006252	0	0	1	0	0	1	2
OG0006253	0	0	1	0	0	1	2
OG0006254	0	0	1	0	0	1	2
OG0006255	0	0	1	0	0	1	2
OG0006256	0	0	2	0	0	0	2
OG0006257	0	0	1	0	0	1	2
OG0006258	0	0	1	0	0	1	2
OG0006259	0	0	0	2	0	0	2
OG0006260	0	0	0	2	0	0	2
OG0006261	0	0	0	2	0	0	2
OG0006262	0	0	0	2	0	0	2
OG0006263	0	0	0	2	0	0	2
OG0006264	0	0	0	2	0	0	2
OG0006265	0	0	0	2	0	0	2
OG0006266	0	0	0	2	0	0	2
OG0006267	0	0	0	2	0	0	2
OG0006268	0	0	0	2	0	0	2
OG0006269	0	0	0	2	0	0	2
OG0006270	0	0	0	2	0	0	2
OG0006271	0	0	0	2	0	0	2
OG0006272	0	0	0	2	0	0	2
OG0006273	0	0	0	2	0	0	2
OG0006274	0	0	0	2	0	0	2
OG0006275	0	0	0	2	0	0	2
OG0006276	0	0	0	2	0	0	2
OG0006277	0	0	0	2	0	0	2
OG0006278	0	0	0	2	0	0	2
OG0006279	0	0	0	2	0	0	2
OG0006280	0	0	0	2	0	0	2
OG0006281	0	0	0	2	0	0	2
OG0006282	0	0	0	2	0	0	2
OG0006283	0	0	0	2	0	0	2
OG0006284	0	0	0	2	0	0	2
OG0006285	0	0	0	2	0	0	2
OG0006286	0	0	0	2	0	0	2
OG0006287	0	0	0	2	0	0	2
OG0006288	0	0	0	2	0	0	2
OG0006289	0	0	0	2	0	0	2
OG0006290	0	0	0	2	0	0	2
OG0006291	0	0	0	2	0	0	2
OG0006292	0	0	0	2	0	0	2
OG0006293	0	0	0	2	0	0	2
OG0006294	0	0	0	2	0	0	2
OG0006295	0	0	0	2	0	0	2
OG0006296	0	0	0	2	0	0	2
OG0006297	0	0	0	2	0	0	2
OG0006298	0	0	0	2	0	0	2
OG0006299	0	0	0	2	0	0	2
OG0006300	0	0	0	2	0	0	2
OG0006301	0	0	0	2	0	0	2
OG0006302	0	0	0	2	0	0	2
OG0006303	0	0	0	2	0	0	2
OG0006304	0	0	0	2	0	0	2
OG0006305	0	0	0	2	0	0	2
OG0006306	0	0	0	2	0	0	2
OG0006307	0	0	0	2	0	0	2
OG0006308	0	0	0	2	0	0	2
OG0006309	0	0	0	2	0	0	2
OG0006310	0	0	0	2	0	0	2
OG0006311	0	0	0	2	0	0	2
OG0006312	0	0	0	2	0	0	2
OG0006313	0	0	0	2	0	0	2
OG0006314	0	0	0	2	0	0	2
OG0006315	0	0	0	2	0	0	2
OG0006316	0	0	0	2	0	0	2
OG0006317	0	0	0	1	1	0	2
OG0006318	0	0	0	2	0	0	2
OG0006319	0	0	0	2	0	0	2
OG0006320	0	0	0	2	0	0	2
OG0006321	0	0	0	2	0	0	2
OG0006322	0	0	0	2	0	0	2
OG0006323	0	0	0	2	0	0	2
OG0006324	0	0	0	2	0	0	2
OG0006325	0	0	0	1	1	0	2
OG0006326	0	0	0	2	0	0	2
OG0006327	0	0	0	0	1	1	2
OG0006328	0	0	0	0	2	0	2
OG0006329	0	0	0	0	1	1	2
OG0006330	0	0	0	0	2	0	2
OG0006331	0	0	0	0	1	1	2
OG0006332	0	0	0	0	1	1	2
OG0006333	0	0	0	0	1	1	2
OG0006334	0	0	0	0	1	1	2
OG0006335	0	0	0	0	1	1	2
OG0006336	0	0	0	0	1	1	2
OG0006337	0	0	0	0	1	1	2
OG0006338	0	0	0	0	1	1	2
OG0006339	0	0	0	0	1	1	2
OG0006340	0	0	0	0	1	1	2
OG0006341	0	0	0	0	1	1	2
OG0006342	0	0	0	0	1	1	2
OG0006343	0	0	0	0	1	1	2
OG0006344	0	0	0	0	1	1	2
OG0006345	0	0	0	0	1	1	2
OG0006346	0	0	0	0	1	1	2
OG0006347	0	0	0	0	1	1	2
OG0006348	0	0	0	0	1	1	2
OG0006349	0	0	0	0	1	1	2
OG0006350	0	0	0	0	1	1	2
OG0006351	0	0	0	0	1	1	2
OG0006352	0	0	0	0	1	1	2
OG0006353	0	0	0	0	1	1	2
OG0006354	0	0	0	0	1	1	2
OG0006355	0	0	0	0	1	1	2
OG0006356	0	0	0	0	1	1	2
OG0006357	0	0	0	0	1	1	2
OG0006358	0	0	0	0	1	1	2
OG0006359	0	0	0	0	1	1	2
OG0006360	0	0	0	0	1	1	2
OG0006361	0	0	0	0	1	1	2
OG0006362	0	0	0	0	1	1	2
OG0006363	0	0	0	0	1	1	2
OG0006364	0	0	0	0	2	0	2
OG0006365	0	0	0	0	2	0	2
OG0006366	0	0	0	0	1	1	2
OG0006367	0	0	0	0	1	1	2
OG0006368	0	0	0	0	1	1	2
OG0006369	0	0	0	0	1	1	2
OG0006370	0	0	0	0	1	1	2
OG0006371	0	0	0	0	1	1	2
OG0006372	0	0	0	0	1	1	2
OG0006373	0	0	0	0	1	1	2
OG0006374	0	0	0	0	1	1	2
OG0006375	0	0	0	0	1	1	2
OG0006376	0	0	0	0	1	1	2
OG0006377	0	0	0	0	1	1	2
OG0006378	0	0	0	0	2	0	2
OG0006379	0	0	0	0	1	1	2
OG0006380	0	0	0	0	1	1	2
OG0006381	0	0	0	0	1	1	2
OG0006382	0	0	0	0	1	1	2
OG0006383	0	0	0	0	1	1	2
OG0006384	0	0	0	0	1	1	2
OG0006385	0	0	0	0	1	1	2
OG0006386	0	0	0	0	1	1	2
OG0006387	0	0	0	0	1	1	2
OG0006388	0	0	0	0	1	1	2
OG0006389	0	0	0	0	1	1	2
OG0006390	0	0	0	0	1	1	2
OG0006391	0	0	0	0	1	1	2
OG0006392	0	0	0	0	1	1	2
OG0006393	0	0	0	0	1	1	2
OG0006394	0	0	0	0	1	1	2
OG0006395	0	0	0	0	1	1	2
OG0006396	0	0	0	0	1	1	2
OG0006397	0	0	0	0	1	1	2
OG0006398	0	0	0	0	1	1	2
OG0006399	0	0	0	0	1	1	2
OG0006400	0	0	0	0	1	1	2
OG0006401	0	0	0	0	1	1	2
OG0006402	0	0	0	0	1	1	2
OG0006403	0	0	0	0	1	1	2
OG0006404	0	0	0	0	1	1	2
OG0006405	0	0	0	0	1	1	2
OG0006406	0	0	0	0	1	1	2
OG0006407	0	0	0	0	1	1	2
OG0006408	0	0	0	0	1	1	2
OG0006409	0	0	0	0	1	1	2
OG0006410	0	0	0	0	1	1	2
OG0006411	0	0	0	0	1	1	2
OG0006412	0	0	0	0	1	1	2
OG0006413	0	0	0	0	1	1	2
OG0006414	0	0	0	0	1	1	2
OG0006415	0	0	0	0	1	1	2
OG0006416	0	0	0	0	1	1	2
OG0006417	0	0	0	0	0	2	2
OG0006418	0	0	0	0	0	2	2
OG0006419	0	0	0	0	0	2	2
OG0006420	0	0	0	0	0	2	2
OG0006421	0	0	0	0	0	2	2
